code	char	ids	more
U+8B80	讀	⿰言賣	⿰言𧶠 / ⿰訁賣 / ⿰訁𧶠
U+8B81	讁	⿰言適	⿰訁適
U+8B82	讂	⿰言夐	⿰言敻 / ⿰訁夐 / ⿰訁敻 / ⿰訁⿱⿱⺈𦉪𥄎
U+8B83	讃	⿰言賛	⿰訁賛
U+8B84	讄	⿰言畾	⿰訁畾
U+8B85	讅	⿰言審	⿰訁審
U+8B86	讆	⿱衛言	
U+8B87	讇	⿰言閻	⿰訁閻
U+8B88	讈	⿰言歷	⿰訁歷 / ⿸𧬎止
U+8B89	讉	⿰言遺	⿰訁遺
U+8B8A	變	⿱䜌攵	
U+8B8B	讋	⿱龍言	
U+8B8C	讌	⿰言燕	⿰訁燕
U+8B8D	讍	⿰言噩	⿰訁噩
U+8B8E	讎	⿰隹誰	⿴雔言 / ⿲隹言隹
U+8B8F	讏	⿱衞言	
U+8B90	讐	⿱雔言	
U+8B91	讑	⿰言龠	⿰訁龠
U+8B92	讒	⿰言毚	⿰訁毚
U+8B93	讓	⿰言襄	⿰訁襄
U+8B94	讔	⿰言隱	⿰訁隱 / ⿰𫑟㥯
U+8B95	讕	⿰言闌	⿰訁闌
U+8B96	讖	⿰言韱	⿰訁韱
U+8B97	讗	⿰言巂	⿰訁巂
U+8B98	讘	⿰言聶	⿰訁聶
U+8B99	讙	⿰言雚	⿰訁雚
U+8B9A	讚	⿰言贊	⿰訁贊
U+8B9B	讛	⿰言藝	⿰訁藝
U+8B9C	讜	⿰言黨	⿰訁黨
U+8B9D	讝	⿰言嚴	⿰訁嚴
U+8B9E	讞	⿰言獻	⿰訁獻
U+8B9F	讟	⿰讀言	
U+8BA0	讠	⿱丶㇊	
U+8BA1	计	⿰讠十	
U+8BA2	订	⿰讠丁	
U+8BA3	讣	⿰讠卜	
U+8BA4	认	⿰讠人	
U+8BA5	讥	⿰讠几	
U+8BA6	讦	⿰讠干	
U+8BA7	讧	⿰讠工	
U+8BA8	讨	⿰讠寸	
U+8BA9	让	⿰讠上	
U+8BAA	讪	⿰讠山	
U+8BAB	讫	⿰讠乞	
U+8BAC	讬	⿰讠乇	
U+8BAD	训	⿰讠川	
U+8BAE	议	⿰讠义	
U+8BAF	讯	⿰讠卂	
U+8BB0	记	⿰讠己	
U+8BB1	讱	⿰讠刃	
U+8BB2	讲	⿰讠井	
U+8BB3	讳	⿰讠韦	
U+8BB4	讴	⿰讠区	
U+8BB5	讵	⿰讠巨	
U+8BB6	讶	⿰讠牙	
U+8BB7	讷	⿰讠内	
U+8BB8	许	⿰讠午	
U+8BB9	讹	⿰讠化	
U+8BBA	论	⿰讠仑	
U+8BBB	讻	⿰讠凶	
U+8BBC	讼	⿰讠公	
U+8BBD	讽	⿰讠风	
U+8BBE	设	⿰讠殳	
U+8BBF	访	⿰讠方	
U+8BC0	诀	⿰讠夬	
U+8BC1	证	⿰讠正	⿷讧⺊
U+8BC2	诂	⿰讠古	
U+8BC3	诃	⿰讠可	
U+8BC4	评	⿰讠平	
U+8BC5	诅	⿰讠且	
U+8BC6	识	⿰讠只	
U+8BC7	诇	⿰讠冋	
U+8BC8	诈	⿰讠乍	
U+8BC9	诉	⿰讠斥	
U+8BCA	诊	⿰讠㐱	
U+8BCB	诋	⿰讠氐	
U+8BCC	诌	⿰讠刍	
U+8BCD	词	⿰讠司	
U+8BCE	诎	⿰讠出	
U+8BCF	诏	⿰讠召	
U+8BD0	诐	⿰讠皮	
U+8BD1	译		⿰讠𠬤
U+8BD2	诒	⿰讠台	
U+8BD3	诓	⿰讠匡	
U+8BD4	诔	⿰讠耒	
U+8BD5	试	⿰讠式	
U+8BD6	诖	⿰讠圭	
U+8BD7	诗	⿰讠寺	
U+8BD8	诘	⿰讠吉	
U+8BD9	诙	⿰讠灰	
U+8BDA	诚	⿰讠成	
U+8BDB	诛	⿰讠朱	
U+8BDC	诜	⿰讠先	
U+8BDD	话	⿰讠舌	
U+8BDE	诞	⿰讠延	
U+8BDF	诟	⿰讠后	
U+8BE0	诠	⿰讠全	
U+8BE1	诡	⿰讠危	
U+8BE2	询	⿰讠旬	
U+8BE3	诣	⿰讠旨	
U+8BE4	诤	⿰讠争	
U+8BE5	该	⿰讠亥	
U+8BE6	详	⿰讠羊	
U+8BE7	诧	⿰讠宅	
U+8BE8	诨	⿰讠军	
U+8BE9	诩	⿰讠羽	
U+8BEA	诪	⿰讠寿	
U+8BEB	诫	⿰讠戒	
U+8BEC	诬	⿰讠巫	
U+8BED	语	⿰讠吾	
U+8BEE	诮	⿰讠肖	
U+8BEF	误	⿰讠吴	
U+8BF0	诰	⿰讠告	
U+8BF1	诱	⿰讠秀	
U+8BF2	诲	⿰讠每	
U+8BF3	诳	⿰讠狂	
U+8BF4	说	⿰讠兑	
U+8BF5	诵	⿰讠甬	
U+8BF6	诶	⿰讠矣	
U+8BF7	请	⿰讠青	
U+8BF8	诸	⿰讠者	
U+8BF9	诹	⿰讠取	
U+8BFA	诺	⿰讠若	
U+8BFB	读	⿰讠卖	
U+8BFC	诼	⿰讠豖	
U+8BFD	诽	⿰讠非	
U+8BFE	课	⿰讠果	
U+8BFF	诿	⿰讠委	
U+8C00	谀	⿰讠臾	
U+8C01	谁	⿰讠隹	
U+8C02	谂	⿰讠念	
U+8C03	调	⿰讠周	
U+8C04	谄	⿰讠臽	
U+8C05	谅	⿰讠京	
U+8C06	谆	⿰讠享	
U+8C07	谇	⿰讠卒	
U+8C08	谈	⿰讠炎	
U+8C09	谉	⿰讠审	
U+8C0A	谊	⿰讠宜	
U+8C0B	谋	⿰讠某	
U+8C0C	谌	⿰讠甚	
U+8C0D	谍	⿰讠枼	
U+8C0E	谎	⿰讠荒	
U+8C0F	谏	⿰讠柬	
U+8C10	谐	⿰讠皆	
U+8C11	谑	⿰讠虐	
U+8C12	谒	⿰讠曷	
U+8C13	谓	⿰讠胃	
U+8C14	谔	⿰讠咢	
U+8C15	谕	⿰讠俞	
U+8C16	谖	⿰讠爰	
U+8C17	谗		⿰讠𫥎
U+8C18	谘	⿰讠咨	
U+8C19	谙	⿰讠音	
U+8C1A	谚	⿰讠彦	
U+8C1B	谛	⿰讠帝	
U+8C1C	谜	⿰讠迷	
U+8C1D	谝	⿰讠扁	
U+8C1E	谞	⿰讠胥	
U+8C1F	谟	⿰讠莫	
U+8C20	谠	⿰讠党	
U+8C21	谡	⿰讠畟	
U+8C22	谢	⿰讠射	
U+8C23	谣	⿰讠䍃	
U+8C24	谤	⿰讠旁	
U+8C25	谥	⿰讠益	
U+8C26	谦	⿰讠兼	
U+8C27	谧		⿰讠𥁑
U+8C28	谨	⿰讠堇	
U+8C29	谩	⿰讠曼	
U+8C2A	谪	⿰讠啇	
U+8C2B	谫	⿰讠剪	
U+8C2C	谬	⿰讠翏	
U+8C2D	谭	⿰讠覃	
U+8C2E	谮	⿰讠朁	
U+8C2F	谯	⿰讠焦	
U+8C30	谰	⿰讠阑	
U+8C31	谱	⿰讠普	
U+8C32	谲	⿰讠矞	
U+8C33	谳	⿰讠献	⿰𲂐犬
U+8C34	谴	⿰讠遣	
U+8C35	谵	⿰讠詹	
U+8C36	谶	⿰讠韱	
U+8C37	谷	⿳儿人口	⿳八人口 / ⿳八𠆢口
U+8C38	谸	⿰千谷	
U+8C39	谹	⿰谷厷	
U+8C3A	谺	⿰谷牙	
U+8C3B	谻	⿰谷丮	⿰谷⿻⿻㇈丿二
U+8C3C	谼	⿰谷共	
U+8C3D	谽	⿰谷含	
U+8C3E	谾	⿰谷空	
U+8C3F	谿	⿰奚谷	
U+8C40	豀	⿰谷奚	
U+8C41	豁	⿰害谷	⿰⿱𫲸口谷 / ⿰⿳宀⿻㇒𰀁口谷
U+8C42	豂	⿰谷翏	
U+8C43	豃	⿰谷敢	
U+8C44	豄	⿰谷賣	
U+8C45	豅	⿰谷龍	
U+8C46	豆	⿱一⿱口䒑	⿱𠮛䒑
U+8C47	豇	⿰豆工	
U+8C48	豈	⿱山豆	⿱止豆
U+8C49	豉	⿰豆支	
U+8C4A	豊	⿱曲豆	
U+8C4B	豋		⿱⿰𱼀龴豆
U+8C4C	豌	⿰豆宛	
U+8C4D	豍	⿰豆卑	
U+8C4E	豎	⿱臤豆	
U+8C4F	豏	⿰豆兼	
U+8C50	豐		⿱𠁳豆
U+8C51	豑	⿰豊弟	
U+8C52	豒	⿰豐弟	
U+8C53	豓	⿰豐盇	
U+8C54	豔	⿰豐盍	
U+8C55	豕		⿱一𧰨 / ⿸𬺻⿺乀丿 / ⿸㇇⿲𰀪㇁⿺乀丿
U+8C56	豖	⿻豕丶	⿸⿻𬺻丶⿺乀丿 / ⿸丆⿲⿱乂丿㇁⿱丿丶 / ⿸丆⿲⿱乂丿㇁⿱丿乀 / ⿸丆⿲⿻⿰丿丿丶㇁⿱丿丶 / ⿸丆⿲⿻⿰丿丿丶㇁⿱丿乀 / ⿸丆⿲⿻⿰丿丿丶㇁⿺乀丿
U+8C57	豗	⿺兀豕	
U+8C58	豘	⿰豕屯	
U+8C59	豙	⿱亠㒸	⿱丶𧰬 / ⿱立𧰨
U+8C5A	豚	⿰月豕	⿰⺼豕
U+8C5B	豛	⿰豕殳	
U+8C5C	豜	⿰豕开	
U+8C5D	豝	⿰豕巴	
U+8C5E	豞	⿰豕句	
U+8C5F	豟	⿰豕戹	⿰豕⿸戶乙
U+8C60	豠	⿰豕且	
U+8C61	象		⿻𠮥𧰨 / ⿳⺈𫩏𧰨 / ⿳𠂊𫩏𧰨
U+8C62	豢	⿱龹豕	⿱𠔉豕
U+8C63	豣	⿰豕幵	
U+8C64	豤	⿰豕艮	
U+8C65	豥	⿰豕亥	
U+8C66	豦	⿸虍豕	
U+8C67	豧	⿰豕甫	
U+8C68	豨	⿰豕希	
U+8C69	豩	⿰豕豕	
U+8C6A	豪	⿱⿳亠口冖豕	⿳丶𠮛⿱冖豕
U+8C6B	豫	⿰予象	
U+8C6C	豬	⿰豕者	⿰豸者 / ⿰𧰨者 / ⿰豕⿻者丶
U+8C6D	豭	⿰豕叚	
U+8C6E	豮	⿰豕贲	
U+8C6F	豯	⿰豕奚	
U+8C70	豰	⿰⿱士冡殳	⿹𣪊豕 / ⿰⿱⿳士冖一豕殳 / ⿰⿳⿱士冖一豕殳
U+8C71	豱	⿰豕昷	⿰豕𥁕
U+8C72	豲	⿰豕原	
U+8C73	豳	⿻山豩	⿶凵⿲豕丨豕
U+8C74	豴	⿰豕啇	
U+8C75	豵	⿰豕從	
U+8C76	豶	⿰豕賁	
U+8C77	豷	⿰豕壹	
U+8C78	豸		⿱𫜵⿰𰀪㇁ / ⿱𱼀⿰𰀪㇁
U+8C79	豹	⿰豸勺	⿰豸⿹勹一
U+8C7A	豺	⿰豸才	
U+8C7B	豻	⿰豸干	
U+8C7C	豼	⿰豸比	
U+8C7D	豽	⿰豸內	⿰豸内
U+8C7E	豾	⿰豸丕	
U+8C7F	豿	⿰豸句	
U+8C80	貀	⿰豸出	
U+8C81	貁	⿰豸穴	
U+8C82	貂	⿰豸召	
U+8C83	貃	⿰豸白	
U+8C84	貄	⿰豸聿	
U+8C85	貅	⿰豸休	
U+8C86	貆	⿰豸亘	
U+8C87	貇	⿰豸艮	
U+8C88	貈	⿰豸舟	
U+8C89	貉	⿰豸各	
U+8C8A	貊	⿰豸百	
U+8C8B	貋	⿰豸旱	
U+8C8C	貌	⿰豸皃	
U+8C8D	貍	⿰豸里	
U+8C8E	貎	⿰豸兒	
U+8C8F	貏	⿰豸卑	
U+8C90	貐	⿰豸俞	⿰豸兪
U+8C91	貑	⿰豸叚	
U+8C92	貒	⿰豸耑	
U+8C93	貓	⿰豸苗	
U+8C94	貔		⿰豸𣬉
U+8C95	貕	⿰豸奚	
U+8C96	貖	⿰豸益	
U+8C97	貗	⿰豸婁	
U+8C98	貘	⿰豸莫	
U+8C99	貙	⿰豸區	
U+8C9A	貚	⿰豸單	
U+8C9B	貛	⿰豸雚	
U+8C9C	貜	⿰豸矍	
U+8C9D	貝	⿱目八	
U+8C9E	貞		⿱⺊貝
U+8C9F	貟	⿱厶貝	
U+8CA0	負	⿱刀貝	⿱⺈貝 / ⿱勹貝 / ⿱𠂊貝
U+8CA1	財	⿰貝才	
U+8CA2	貢	⿱工貝	
U+8CA3	貣	⿱弋貝	
U+8CA4	貤	⿰貝也	
U+8CA5	貥	⿰貝亢	
U+8CA6	貦	⿰貝元	
U+8CA7	貧	⿱八負	⿱分貝 / ⿱𥄟八
U+8CA8	貨	⿱化貝	⿱⿰亻匕貝
U+8CA9	販	⿰貝反	
U+8CAA	貪	⿱今貝	
U+8CAB	貫	⿱毌貝	
U+8CAC	責	⿱龶貝	
U+8CAD	貭	⿸盾八	⿸𠂆𰶱 / ⿸𣂑貝 / ⿸𠂆⿱十貝
U+8CAE	貮	⿹⿶弋一貝	
U+8CAF	貯	⿰貝宁	
U+8CB0	貰	⿱世貝	
U+8CB1	貱	⿰貝皮	
U+8CB2	貲	⿱此貝	⿱眥八
U+8CB3	貳	⿹弍貝	⿹弋⿱二貝
U+8CB4	貴		⿱𠀐貝 / ⿱𥅌八
U+8CB5	貵	⿳厶大貝	⿳厶𰥎八
U+8CB6	貶	⿰貝乏	
U+8CB7	買	⿱罒貝	⿱𥄲八
U+8CB8	貸	⿱代貝	
U+8CB9	貹	⿰貝生	
U+8CBA	貺	⿰貝兄	
U+8CBB	費	⿱弗貝	⿱𥄱八
U+8CBC	貼	⿰貝占	
U+8CBD	貽	⿰貝台	
U+8CBE	貾	⿰貝氐	
U+8CBF	貿	⿱卯貝	⿱⿰𱍸刀貝
U+8CC0	賀	⿱加貝	
U+8CC1	賁	⿱卉貝	⿱十𦮷 / ⿱𠦄貝
U+8CC2	賂	⿰貝各	
U+8CC3	賃	⿱任貝	
U+8CC4	賄	⿰貝有	
U+8CC5	賅	⿰貝亥	
U+8CC6	賆	⿰貝并	⿰貝幷
U+8CC7	資	⿱次貝	
U+8CC8	賈	⿱覀貝	
U+8CC9	賉	⿰貝血	
U+8CCA	賊	⿰貝戎	⿰貝⿹戈十
U+8CCB	賋	⿰貝交	
U+8CCC	賌	⿱亥貝	
U+8CCD	賍	⿰貝庄	
U+8CCE	賎	⿰貝㦮	⿰貝戋
U+8CCF	賏	⿰貝貝	
U+8CD0	賐	⿰貝夋	
U+8CD1	賑	⿰貝辰	
U+8CD2	賒	⿰貝佘	
U+8CD3	賓	⿱⿳宀一少貝	⿳㝉𣥂貝 / ⿱⿳宀一𣥂貝 / ⿱⿱宀⿱一𣥂貝
U+8CD4	賔		⿱宀𮙸 / ⿱宀⿸𠃜貝
U+8CD5	賕	⿰貝求	
U+8CD6	賖	⿰貝余	
U+8CD7	賗	⿰貝串	
U+8CD8	賘	⿰貝庒	
U+8CD9	賙	⿰貝周	⿰貝⿵⺆⿱𰀁口
U+8CDA	賚	⿱來貝	
U+8CDB	賛	⿱㚘貝	
U+8CDC	賜	⿰貝易	
U+8CDD	賝	⿰貝罙	⿰貝⿻𦉲人
U+8CDE	賞	⿱龸員	⿱𫩠貝 / ⿳小冖員
U+8CDF	賟	⿰貝典	
U+8CE0	賠	⿰貝咅	
U+8CE1	賡	⿱庚貝	⿸庚貝
U+8CE2	賢	⿱䁂八	⿱臤貝
U+8CE3	賣	⿱士買	
U+8CE4	賤	⿰貝戔	
U+8CE5	賥	⿰貝卒	
U+8CE6	賦	⿰貝武	
U+8CE7	賧	⿰貝炎	
U+8CE8	賨	⿱宗貝	
U+8CE9	賩	⿰貝宗	
U+8CEA	質	⿱斦貝	
U+8CEB	賫	⿳⿻十从冖貝	
U+8CEC	賬	⿰貝長	
U+8CED	賭	⿰貝者	⿰貝⿻者丶
U+8CEE	賮		⿱𭴘貝
U+8CEF	賯	⿰貝㝁	
U+8CF0	賰	⿰貝春	
U+8CF1	賱	⿰貝軍	
U+8CF2	賲	⿱保貝	
U+8CF3	賳	⿰貝哉	
U+8CF4	賴	⿰束負	⿰束⿱刀貝
U+8CF5	賵	⿰貝冒	⿰貝⿱冃目
U+8CF6	賶	⿰貝倉	
U+8CF7	賷	⿳⿻十吅冖貝	⿱⿱⿻十吅冖貝
U+8CF8	賸	⿸膡八	⿸𰮤貝 / ⿰月⿱龹貝 / ⿰月⿱𠔉貝 / ⿰⿵⺆⺀⿱𠔉貝
U+8CF9	賹	⿰貝益	
U+8CFA	賺	⿰貝兼	
U+8CFB	賻	⿰貝尃	
U+8CFC	購	⿰貝冓	
U+8CFD	賽		⿱𡨄貝 / ⿱𥈽八
U+8CFE	賾		⿰𦣝責 / ⿰𦣞責
U+8CFF	賿	⿰貝翏	
U+8D00	贀	⿱殹貝	⿱瞖八
U+8D01	贁	⿰⿱貝貝攵	
U+8D02	贂	⿰貝參	
U+8D03	贃	⿰貝患	
U+8D04	贄	⿱執貝	⿱𥊍八
U+8D05	贅	⿱敖貝	⿱⿰𫠤攵貝
U+8D06	贆	⿰貝猋	
U+8D07	贇	⿱斌貝	
U+8D08	贈	⿰貝曽	⿰貝曾
U+8D09	贉	⿰貝覃	
U+8D0A	贊	⿱兟貝	⿱⿰先先貝
U+8D0B	贋	⿸雁貝	⿸厂⿱倠貝
U+8D0C	贌	⿰貝菐	
U+8D0D	贍	⿰貝詹	
U+8D0E	贎	⿰貝萬	
U+8D0F	贏	⿱吂⿲月貝凡	⿵𣎆貝 / ⿵𦝠貝 / ⿱吂⿲月貝卂
U+8D10	贐	⿰貝盡	
U+8D11	贑	⿰章貢	
U+8D12	贒	⿱⿰臣忠貝	
U+8D13	贓	⿰貝臧	
U+8D14	贔	⿱貝賏	
U+8D15	贕	⿰卵賣	⿰卵𧶠
U+8D16	贖	⿰貝賣	⿰貝𧶠
U+8D17	贗	⿱鴈貝	⿸鴈貝
U+8D18	贘	⿰貝賞	
U+8D19	贙	⿱虤貝	
U+8D1A	贚	⿰貝龍	
U+8D1B	贛	⿰章⿱夂貢	⿸𭤊貢
U+8D1C	贜	⿰貝藏	
U+8D1D	贝	⿱冂人	⿸⿵冂丿丶
U+8D1E	贞		⿱⺊贝
U+8D1F	负		⿱⺈贝 / ⿱𠂊贝
U+8D20	贠	⿰厶贝	⿱厶贝
U+8D21	贡	⿱工贝	
U+8D22	财	⿰贝才	
U+8D23	责	⿱龶贝	
U+8D24	贤		⿱𰀡贝
U+8D25	败	⿰贝攵	
U+8D26	账	⿰贝长	
U+8D27	货	⿱化贝	
U+8D28	质		⿸𣂑贝 / ⿸𠂆⿱十贝
U+8D29	贩	⿰贝反	
U+8D2A	贪	⿱今贝	
U+8D2B	贫	⿱分贝	
U+8D2C	贬	⿰贝乏	
U+8D2D	购	⿰贝勾	
U+8D2E	贮	⿰贝㝉	
U+8D2F	贯	⿱毌贝	
U+8D30	贰	⿹弍贝	⿹弋⿱二贝
U+8D31	贱	⿰贝戋	
U+8D32	贲	⿱卉贝	⿱十𱽎
U+8D33	贳	⿱世贝	
U+8D34	贴	⿰贝占	
U+8D35	贵		⿱𠀐贝
U+8D36	贶	⿰贝兄	
U+8D37	贷	⿱代贝	
U+8D38	贸		⿱⿰𱍸刀贝
U+8D39	费	⿱弗贝	
U+8D3A	贺	⿱加贝	
U+8D3B	贻	⿰贝台	
U+8D3C	贼	⿰贝戎	
U+8D3D	贽	⿱执贝	
U+8D3E	贾	⿱覀贝	
U+8D3F	贿	⿰贝有	
U+8D40	赀	⿱此贝	
U+8D41	赁	⿱任贝	
U+8D42	赂	⿰贝各	
U+8D43	赃	⿰贝庄	
U+8D44	资	⿱次贝	
U+8D45	赅	⿰贝亥	
U+8D46	赆	⿰贝尽	
U+8D47	赇	⿰贝求	
U+8D48	赈	⿰贝辰	
U+8D49	赉	⿱来贝	
U+8D4A	赊	⿰贝佘	
U+8D4B	赋	⿰贝武	
U+8D4C	赌	⿰贝者	
U+8D4D	赍	⿳⿻十从冖贝	⿱⿱⿻十从冖贝
U+8D4E	赎	⿰贝卖	
U+8D4F	赏	⿱龸员	⿱𫩠贝
U+8D50	赐	⿰贝易	
U+8D51	赑	⿱贝⿰贝贝	⿱贝𲂻
U+8D52	赒	⿰贝周	
U+8D53	赓	⿸庚贝	
U+8D54	赔	⿰贝咅	
U+8D55	赕	⿰贝炎	
U+8D56	赖	⿰束负	
U+8D57	赗	⿰贝冒	
U+8D58	赘	⿱敖贝	
U+8D59	赙	⿰贝尃	
U+8D5A	赚	⿰贝兼	
U+8D5B	赛		⿱𡨄贝
U+8D5C	赜		⿰𦣞责
U+8D5D	赝	⿸雁贝	
U+8D5E	赞	⿱兟贝	
U+8D5F	赟	⿱斌贝	
U+8D60	赠	⿰贝曾	
U+8D61	赡	⿰贝詹	
U+8D62	赢	⿱吂⿲月贝凡	⿵𣎆贝
U+8D63	赣	⿰章⿱夂贡	⿸𭤊贡
U+8D64	赤	⿱土⿰丿小	⿱土⿲丿刂丶 / ⿱土⿻⿰丨亅八 / ⿱土⿻⿰丿亅八
U+8D65	赥	⿰赤欠	
U+8D66	赦	⿰赤攵	
U+8D67	赧	⿰赤㞋	⿰赤𠬝
U+8D68	赨	⿰赤虫	
U+8D69	赩	⿰赤色	
U+8D6A	赪	⿰赤贞	
U+8D6B	赫	⿰赤赤	
U+8D6C	赬	⿰赤貞	
U+8D6D	赭	⿰赤者	⿰赤⿻者丶
U+8D6E	赮	⿰赤叚	
U+8D6F	赯	⿰赤唐	
U+8D70	走	⿱土龰	⿱十𤴓
U+8D71	赱		⿱土⿻丶𬼂
U+8D72	赲	⿺走力	
U+8D73	赳	⿺走丩	
U+8D74	赴	⿺走卜	
U+8D75	赵	⿺走㐅	⿺走乂
U+8D76	赶	⿺走干	
U+8D77	起	⿺走己	⿺走巳
U+8D78	赸	⿺走山	
U+8D79	赹	⿺走勻	⿺走匀
U+8D7A	赺	⿺走今	
U+8D7B	赻	⿺走少	
U+8D7C	赼	⿺走欠	
U+8D7D	赽	⿺走夬	
U+8D7E	赾	⿺走斤	
U+8D7F	赿	⿺走氏	
U+8D80	趀		⿺走𠂔
U+8D81	趁	⿺走㐱	
U+8D82	趂	⿺走尓	⿺走尔
U+8D83	趃	⿺走失	
U+8D84	趄	⿺走且	
U+8D85	超	⿺走召	
U+8D86	趆	⿺走氐	
U+8D87	趇	⿺走立	
U+8D88	趈	⿺走占	
U+8D89	趉	⿺走出	
U+8D8A	越	⿺走戉	
U+8D8B	趋	⿺走刍	
U+8D8C	趌	⿺走吉	
U+8D8D	趍	⿺走多	
U+8D8E	趎	⿺走朱	
U+8D8F	趏	⿺走舌	
U+8D90	趐	⿺走羽	
U+8D91	趑	⿺走次	⿺走⿰二欠
U+8D92	趒	⿺走兆	
U+8D93	趓	⿺走朵	
U+8D94	趔	⿺走列	⿺𧺰刂
U+8D95	趕	⿺走旱	
U+8D96	趖	⿺走坐	
U+8D97	趗	⿺走足	
U+8D98	趘	⿺走尾	
U+8D99	趙	⿺走肖	
U+8D9A	趚	⿺走束	
U+8D9B	趛	⿺走金	
U+8D9C	趜	⿺走匊	
U+8D9D	趝	⿺走念	⿺走⿱今心
U+8D9E	趞	⿺走昔	
U+8D9F	趟	⿺走尙	⿺走尚
U+8DA0	趠	⿺走卓	
U+8DA1	趡	⿺走隹	
U+8DA2	趢	⿺走彔	⿺走录
U+8DA3	趣	⿺走取	⿺走⿸耳又
U+8DA4	趤	⿺走宕	
U+8DA5	趥	⿺走酋	
U+8DA6	趦	⿺走咨	⿺走⿱次口
U+8DA7	趧	⿺走是	
U+8DA8	趨	⿺走芻	
U+8DA9	趩	⿺走異	⿺走⿱田⿳⿰十十一八
U+8DAA	趪	⿺走黃	⿺走黄
U+8DAB	趫	⿺走喬	
U+8DAC	趬	⿺走堯	
U+8DAD	趭	⿺走焦	
U+8DAE	趮	⿺走喿	
U+8DAF	趯	⿺走翟	
U+8DB0	趰	⿺走爾	
U+8DB1	趱	⿺走赞	
U+8DB2	趲	⿺走贊	
U+8DB3	足	⿱口龰	
U+8DB4	趴		⿰𧾷八
U+8DB5	趵		⿰𧾷勺 / ⿰𧾷⿹勹一
U+8DB6	趶		⿰𧾷于
U+8DB7	趷		⿰𧾷乞
U+8DB8	趸	⿱万足	
U+8DB9	趹		⿰𧾷夬
U+8DBA	趺		⿰𧾷夫
U+8DBB	趻		⿰𧾷今
U+8DBC	趼		⿰𧾷幵 / ⿰𧾷开
U+8DBD	趽		⿰𧾷方
U+8DBE	趾		⿰𧾷止
U+8DBF	趿		⿰𧾷及
U+8DC0	跀		⿰𧾷月
U+8DC1	跁		⿰𧾷巴
U+8DC2	跂		⿰𧾷支
U+8DC3	跃		⿰𧾷夭
U+8DC4	跄		⿰𧾷仓
U+8DC5	跅		⿰𧾷斥
U+8DC6	跆		⿰𧾷台
U+8DC7	跇		⿰𧾷世
U+8DC8	跈		⿰𧾷㐱
U+8DC9	跉		⿰𧾷令
U+8DCA	跊		⿰𧾷未
U+8DCB	跋		⿰𧾷犮
U+8DCC	跌		⿰𧾷失
U+8DCD	跍		⿰𧾷古
U+8DCE	跎		⿰𧾷它
U+8DCF	跏		⿰𧾷加 / ⿰𧾼口
U+8DD0	跐		⿰𧾷此
U+8DD1	跑		⿰𧾷包 / ⿰𧾷⿹勹巳
U+8DD2	跒		⿰𧾷可
U+8DD3	跓		⿰𧾷主
U+8DD4	跔		⿰𧾷句
U+8DD5	跕		⿰𧾷占
U+8DD6	跖		⿰𧾷石
U+8DD7	跗		⿰𧾷付
U+8DD8	跘		⿰𧾷半
U+8DD9	跙		⿰𧾷且
U+8DDA	跚		⿰𧾷冊 / ⿰𧾷册
U+8DDB	跛		⿰𧾷皮
U+8DDC	跜		⿰𧾷尼
U+8DDD	距		⿰𧾷巨
U+8DDE	跞		⿰𧾷乐
U+8DDF	跟		⿰𧾷艮
U+8DE0	跠		⿰𧾷夷
U+8DE1	跡		⿰𧾷亦
U+8DE2	跢		⿰𧾷多
U+8DE3	跣		⿰𧾷先
U+8DE4	跤		⿰𧾷交
U+8DE5	跥		⿰𧾷朶
U+8DE6	跦		⿰𧾷朱
U+8DE7	跧		⿰𧾷全
U+8DE8	跨		⿰𧾷夸 / ⿰𧾷⿱大亐
U+8DE9	跩		⿰𧾷曳
U+8DEA	跪		⿰𧾷危
U+8DEB	跫	⿱巩足	
U+8DEC	跬		⿰𧾷圭
U+8DED	跭		⿰𧾷夅
U+8DEE	跮		⿰𧾷至
U+8DEF	路		⿰𧾷各
U+8DF0	跰		⿰𧾷并 / ⿰𧾷幷
U+8DF1	跱		⿰𧾷寺
U+8DF2	跲		⿰𧾷合
U+8DF3	跳		⿰𧾷兆
U+8DF4	跴		⿰𧾷西
U+8DF5	践		⿰𧾷㦮 / ⿰𧾷戋
U+8DF6	跶		⿰𧾷达
U+8DF7	跷		⿰𧾷尧
U+8DF8	跸		⿰𧾷毕
U+8DF9	跹		⿰𧾷迁
U+8DFA	跺		⿰𧾷朵
U+8DFB	跻		⿰𧾷齐
U+8DFC	跼		⿰𧾷局
U+8DFD	跽		⿰𧾷忌
U+8DFE	跾	⿱攸足	
U+8DFF	跿		⿰𧾷走
U+8E00	踀		⿰𧾷足
U+8E01	踁		⿰𧾷巠
U+8E02	踂		⿰𧾷耴 / ⿰𧾷𦔮 / ⿸𬦮乚
U+8E03	踃		⿰𧾷肖
U+8E04	踄		⿰𧾷步
U+8E05	踅	⿱哲龰	⿱折足
U+8E06	踆		⿰𧾷夋
U+8E07	踇		⿰𧾷每
U+8E08	踈		⿰𧾷束
U+8E09	踉		⿰𧾷良
U+8E0A	踊		⿰𧾷甬
U+8E0B	踋	⿰䟩卩	⿰𧾷却
U+8E0C	踌		⿰𧾷寿
U+8E0D	踍		⿰𧾷孝
U+8E0E	踎		⿰𧾷否
U+8E0F	踏		⿰𧾷沓
U+8E10	踐		⿰𧾷戔
